Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Flight Departure Date
AI0951,VTPPO,VTZ,HYD,D,1/7/20197/7/201912/7/201931/07/2019
AI0951,VTPPT,HYD,DXB,D,3/7/20198/7/201911/7/201915/07/201929/07/2019
AI0951,VTPPT,VTZ,HYD,D,3/7/20198/7/201911/7/201915/07/201929/07/2019
AI0951,VTPPV,HYD,DXB,D,13/07/2019
AI0951,VTPPV,VTZ,HYD,D,13/07/2019
AI0952,VTPPD,DXB,HYD,I,22/07/2019
AI0952,VTPPD,HYD,VTZ,D,22/07/2019
AI0952,VTPPE,DXB,HYD,I,18/07/201931/07/2019
AI0952,VTPPE,HYD,VTZ,D,18/07/201931/07/2019
AI0952,VTPPF,DXB,HYD,I,17/07/201924/07/201927/07/2019
AI0952,VTPPF,HYD,VTZ,D,17/07/201924/07/201927/07/2019
AI0952,VTPPG,DXB,HYD,I,5/7/201910/7/201915/07/201925/07/2019
AI0952,VTPPG,HYD,VTZ,D,5/7/201910/7/201915/07/201925/07/2019
AI0952,VTPPH,DXB,HYD,I,3/7/201911/7/201923/07/201928/07/2019
AI0952,VTPPH,HYD,VTZ,D,3/7/201911/7/201923/07/201928/07/2019
AI0952,VTPPI,DXB,HYD,I,7/7/201926/07/2019
AI0952,VTPPI,HYD,VTZ,D,7/7/201926/07/2019
AI0952,VTPPJ,DXB,HYD,I,20/07/201921/07/201929/07/2019
AI0952,VTPPJ,HYD,VTZ,D,20/07/201921/07/201929/07/2019
AI0952,VTPPK,DXB,HYD,I,19/07/2019
AI0952,VTPPK,HYD,VTZ,D,19/07/2019
AI0952,VTPPM,DXB,HYD,I,6/7/2019
AI0952,VTPPM,HYD,VTZ,D,6/7/2019
AI0952,VTPPO,DXB,HYD,I,2/7/20198/7/201913/07/2019
AI0952,VTPPO,HYD,VTZ,D,2/7/20198/7/201913/07/2019
AI0952,VTPPQ,DXB,HYD,I,1/7/2019
AI0952,VTPPQ,HYD,VTZ,D,1/7/2019
AI0952,VTPPT,DXB,HYD,I,4/7/20199/7/201912/7/201916/07/201930/07/2019
AI0952,VTPPT,HYD,VTZ,D,4/7/20199/7/201912/7/201916/07/201930/07/2019
AI0952,VTPPV,DXB,HYD,I,14/07/2019
AI0952,VTPPV,HYD,VTZ,D,14/07/2019
AI0963,VTCIE,COK,JED,D,31/07/2019
AI0963,VTCIH,COK,JED,D,6/7/20198/7/2019
AI0963,VTCIN,COK,JED,D,13/07/2019
AI0963,VTCIO,COK,JED,D,10/7/201911/7/201927/07/2019
AI0963,VTEVB,COK,JED,D,1/7/2019
AI0963,VTEXF,COK,JED,D,17/07/201918/07/2019
AI0963,VTEXG,COK,JED,D,22/07/2019
AI0963,VTEXI,COK,JED,D,24/07/201925/07/2019
AI0963,VTEXK,COK,JED,D,20/07/2019
AI0963,VTEXL,COK,JED,D,29/07/2019
AI0963,VTEXM,COK,JED,D,3/7/20194/7/2019
AI0963,VTEXT,COK,JED,D,15/07/2019
AI0964,VTCIE,JED,COK,I,30/07/201931/07/2019
AI0964,VTCIH,JED,COK,I,5/7/20197/7/2019
AI0964,VTCIN,JED,COK,I,12/7/2019
AI0964,VTCIO,JED,COK,I,9/7/201910/7/201926/07/2019
AI0964,VTEXF,JED,COK,I,14/07/201917/07/2019
AI0964,VTEXG,JED,COK,I,21/07/2019
AI0964,VTEXI,JED,COK,I,23/07/201924/07/2019
AI0964,VTEXK,JED,COK,I,19/07/2019
AI0964,VTEXL,JED,COK,I,28/07/2019
AI0964,VTEXM,JED,COK,I,2/7/20193/7/2019
AI0964,VTEXT,JED,COK,I,16/07/2019
AI0965,VTCIE,BOM,HYD,D,30/07/2019
AI0965,VTCIE,HYD,JED,D,30/07/2019
AI0965,VTCIH,BOM,HYD,D,5/7/20197/7/2019
AI0965,VTCIH,HYD,JED,D,5/7/20197/7/2019
AI0965,VTCIN,BOM,HYD,D,12/7/2019
AI0965,VTCIN,HYD,JED,D,12/7/2019
AI0965,VTCIO,BOM,HYD,D,9/7/201926/07/2019
AI0965,VTCIO,HYD,JED,D,9/7/201926/07/2019
AI0965,VTEXG,BOM,HYD,D,21/07/2019
AI0965,VTEXG,HYD,JED,D,21/07/2019
AI0965,VTEXI,BOM,HYD,D,23/07/2019
AI0965,VTEXI,HYD,JED,D,23/07/2019
AI0965,VTEXK,BOM,HYD,D,19/07/2019
AI0965,VTEXK,HYD,JED,D,19/07/2019
AI0965,VTEXL,BOM,HYD,D,28/07/2019
AI0965,VTEXL,HYD,JED,D,28/07/2019
AI0965,VTEXM,BOM,HYD,D,2/7/2019
AI0965,VTEXM,HYD,JED,D,2/7/2019
AI0965,VTEXT,BOM,HYD,D,14/07/201916/07/2019
AI0965,VTEXT,HYD,JED,D,14/07/201916/07/2019
AI0966,VTCIH,HYD,BOM,D,9/7/2019
AI0966,VTCIH,JED,HYD,I,8/7/2019
AI0966,VTCIN,HYD,BOM,D,14/07/2019
AI0966,VTCIN,JED,HYD,I,13/07/2019
AI0966,VTCIO,HYD,BOM,D,12/7/201928/07/2019
AI0966,VTCIO,JED,HYD,I,11/7/201927/07/2019
AI0966,VTEVB,HYD,BOM,D,2/7/2019
AI0966,VTEVB,JED,HYD,I,1/7/2019
AI0966,VTEXF,HYD,BOM,D,19/07/2019
AI0966,VTEXF,JED,HYD,I,18/07/2019
AI0966,VTEXG,HYD,BOM,D,23/07/2019
AI0966,VTEXG,JED,HYD,I,22/07/2019
AI0966,VTEXI,HYD,BOM,D,26/07/2019
AI0966,VTEXI,JED,HYD,I,25/07/2019
AI0966,VTEXK,HYD,BOM,D,21/07/2019
AI0966,VTEXK,JED,HYD,I,20/07/2019
AI0966,VTEXL,HYD,BOM,D,30/07/2019
AI0966,VTEXL,JED,HYD,I,29/07/2019
AI0966,VTEXM,HYD,BOM,D,5/7/2019
AI0966,VTEXM,JED,HYD,I,4/7/2019
AI0966,VTEXT,HYD,BOM,D,16/07/2019
AI0966,VTEXT,JED,HYD,I,15/07/2019
AI0967,VTEDD,MAA,TRV,D,7/7/2019
AI0967,VTEDD,TRV,SHJ,D,7/7/2019
AI0967,VTEXA,MAA,TRV,D,2/7/2019
AI0967,VTEXA,TRV,SHJ,D,2/7/2019
AI0967,VTEXB,MAA,TRV,D,1/7/2019
AI0967,VTEXB,TRV,SHJ,D,1/7/2019
AI0967,VTSCI,MAA,TRV,D,25/07/201926/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
AI0967,VTSCI,TRV,SHJ,D,25/07/201926/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
AI0967,VTSCP,MAA,TRV,D,11/7/201912/7/201913/07/201916/07/201917/07/201918/07/201919/07/201920/07/201921/07/201922/07/201923/07/201924/07/2019
AI0967,VTSCP,TRV,SHJ,D,11/7/201912/7/201913/07/201916/07/201917/07/201918/07/201919/07/201920/07/201921/07/201922/07/201923/07/201924/07/2019
AI0967,VTSCS,MAA,TRV,D,4/7/20195/7/20196/7/2019
AI0967,VTSCS,TRV,SHJ,D,4/7/20195/7/20196/7/2019
AI0967,VTSCV,MAA,TRV,D,3/7/20198/7/20199/7/201910/7/201914/07/201915/07/2019
AI0967,VTSCV,TRV,SHJ,D,3/7/20198/7/20199/7/201910/7/201914/07/201915/07/2019
AI0968,VTEDD,SHJ,TRV,I,8/7/2019
AI0968,VTEDD,TRV,MAA,D,8/7/2019
AI0968,VTEXA,SHJ,TRV,I,3/7/2019
AI0968,VTEXA,TRV,MAA,D,3/7/2019
AI0968,VTEXB,SHJ,TRV,I,1/7/20192/7/2019
AI0968,VTEXB,TRV,MAA,D,1/7/20192/7/2019
AI0968,VTSCI,SHJ,TRV,I,26/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
AI0968,VTSCI,TRV,MAA,D,26/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
AI0968,VTSCP,SHJ,TRV,I,12/7/201913/07/201914/07/201917/07/201918/07/201919/07/201920/07/201921/07/201922/07/201923/07/201924/07/201925/07/2019
AI0968,VTSCP,TRV,MAA,D,12/7/201913/07/201914/07/201917/07/201918/07/201919/07/201920/07/201921/07/201922/07/201923/07/201924/07/201925/07/2019
AI0968,VTSCS,SHJ,TRV,I,5/7/20196/7/20197/7/2019
AI0968,VTSCS,TRV,MAA,D,5/7/20196/7/20197/7/2019
AI0968,VTSCV,SHJ,TRV,I,4/7/20199/7/201910/7/201911/7/201915/07/201916/07/2019
AI0968,VTSCV,TRV,MAA,D,4/7/20199/7/201910/7/201911/7/201915/07/201916/07/2019
AI0973,VTPPE,DEL,MCT,D,8/7/201911/7/201926/07/2019
AI0973,VTPPF,DEL,MCT,D,12/7/201919/07/2019
AI0973,VTPPG,DEL,MCT,D,3/7/20197/7/201913/07/2019
AI0973,VTPPH,DEL,MCT,D,29/07/2019
AI0973,VTPPI,DEL,MCT,D,14/07/201922/07/201923/07/201931/07/2019
AI0973,VTPPJ,DEL,MCT,D,15/07/201925/07/2019
AI0973,VTPPK,DEL,MCT,D,16/07/2019
AI0973,VTPPM,DEL,MCT,D,1/7/20192/7/20194/7/201920/07/201921/07/2019
AI0973,VTPPO,DEL,MCT,D,10/7/2019
AI0973,VTPPQ,DEL,MCT,D,6/7/20199/7/201930/07/2019
AI0973,VTPPT,DEL,MCT,D,17/07/201918/07/201924/07/201927/07/2019
AI0973,VTPPV,DEL,MCT,D,5/7/201928/07/2019
AI0974,VTPPE,MCT,DEL,I,8/7/201911/7/201926/07/2019
AI0974,VTPPF,MCT,DEL,I,12/7/201919/07/2019
AI0974,VTPPG,MCT,DEL,I,3/7/20197/7/201913/07/2019
AI0974,VTPPH,MCT,DEL,I,29/07/2019
AI0974,VTPPI,MCT,DEL,I,14/07/201922/07/201923/07/201931/07/2019
AI0974,VTPPJ,MCT,DEL,I,15/07/201925/07/2019
AI0974,VTPPK,MCT,DEL,I,16/07/2019
AI0974,VTPPM,MCT,DEL,I,1/7/20192/7/20194/7/201920/07/201921/07/2019
AI0974,VTPPO,MCT,DEL,I,10/7/2019
AI0974,VTPPQ,MCT,DEL,I,6/7/20199/7/201930/07/2019
AI0974,VTPPT,MCT,DEL,I,17/07/201918/07/201924/07/201927/07/2019
AI0974,VTPPV,MCT,DEL,I,5/7/201928/07/2019
AI0975,VTCIM,GOI,KWI,D,1/7/20193/7/20195/7/20198/7/201910/7/201912/7/201915/07/201917/07/201919/07/201922/07/2019
AI0975,VTCIM,MAA,GOI,D,1/7/20193/7/20195/7/20198/7/201910/7/201912/7/201915/07/201917/07/201919/07/201922/07/2019
AI0975,VTEXQ,GOI,KWI,D,24/07/201926/07/201929/07/201931/07/2019
AI0975,VTEXQ,MAA,GOI,D,24/07/201926/07/201929/07/201931/07/2019
AI0976,VTCIM,GOI,MAA,D,2/7/20194/7/20196/7/20199/7/201911/7/201913/07/201916/07/201918/07/201920/07/201923/07/2019
AI0976,VTCIM,KWI,GOI,I,2/7/20194/7/20196/7/20199/7/201911/7/201913/07/201916/07/201918/07/201920/07/201923/07/2019
AI0976,VTEXQ,GOI,MAA,D,25/07/201927/07/201930/07/2019
AI0976,VTEXQ,KWI,GOI,I,25/07/201927/07/201930/07/2019
AI0977,VTCIQ,BLR,HYD,D,5/7/2019
AI0977,VTCIQ,HYD,MCT,D,5/7/2019
AI0977,VTEXG,BLR,HYD,D,31/07/2019
AI0977,VTEXG,HYD,MCT,D,31/07/2019
AI0977,VTEXJ,BLR,HYD,D,24/07/2019
AI0977,VTEXJ,HYD,MCT,D,24/07/2019
AI0977,VTEXN,BLR,HYD,D,1/7/2019
AI0977,VTEXN,HYD,MCT,D,1/7/2019
AI0977,VTEXQ,BLR,HYD,D,3/7/2019
AI0977,VTEXQ,HYD,MCT,D,3/7/2019
AI0977,VTEXR,BLR,HYD,D,8/7/201917/07/201919/07/201926/07/2019
AI0977,VTEXR,HYD,MCT,D,8/7/201917/07/201919/07/201926/07/2019
AI0977,VTEXS,BLR,HYD,D,15/07/2019
AI0977,VTEXS,HYD,MCT,D,15/07/2019
AI0977,VTEXT,BLR,HYD,D,10/7/201912/7/201922/07/2019
AI0977,VTEXT,HYD,MCT,D,10/7/201912/7/201922/07/2019
AI0977,VTEXV,BLR,HYD,D,29/07/2019
AI0977,VTEXV,HYD,MCT,D,29/07/2019
AI0978,VTCIQ,HYD,BLR,D,6/7/2019
AI0978,VTCIQ,MCT,HYD,I,5/7/2019
AI0978,VTEXG,MCT,HYD,I,31/07/2019
AI0978,VTEXJ,HYD,BLR,D,25/07/2019
AI0978,VTEXJ,MCT,HYD,I,24/07/2019
AI0978,VTEXN,HYD,BLR,D,2/7/2019
AI0978,VTEXN,MCT,HYD,I,1/7/2019
AI0978,VTEXQ,HYD,BLR,D,4/7/2019
AI0978,VTEXQ,MCT,HYD,I,3/7/2019
AI0978,VTEXR,HYD,BLR,D,9/7/201918/07/201927/07/2019
AI0978,VTEXR,MCT,HYD,I,8/7/201917/07/201919/07/201926/07/2019
AI0978,VTEXS,HYD,BLR,D,16/07/2019
AI0978,VTEXS,MCT,HYD,I,15/07/2019
AI0978,VTEXT,HYD,BLR,D,11/7/201913/07/201923/07/2019
AI0978,VTEXT,MCT,HYD,I,10/7/201912/7/201922/07/2019
AI0978,VTEXV,HYD,BLR,D,30/07/2019
AI0978,VTEXV,MCT,HYD,I,29/07/2019
AI0981,VTCIM,AMD,KWI,D,4/7/20197/7/201911/7/201914/07/201918/07/201921/07/2019
AI0981,VTCIM,MAA,AMD,D,4/7/20197/7/201911/7/201914/07/201918/07/201921/07/2019
AI0981,VTEXQ,AMD,KWI,D,25/07/201928/07/2019
AI0981,VTEXQ,MAA,AMD,D,25/07/201928/07/2019
AI0982,VTCIM,AMD,MAA,D,5/7/20198/7/201912/7/201915/07/201919/07/201922/07/2019
